id,created_at,updated_at,video_name,thumbnail_url,video_url,quiz,tags
67,"2018-03-27 07:02:54.907285",NULL,"Tab-Room Move",http://d255tx56tiemkm.cloudfront.net/GRE+Videos/Tab+Videos/Tab+Video+Thumbnails+/RM+%26+ARC+Thumbnail/Tab-Room+Move.png,http://d255tx56tiemkm.cloudfront.net/GRE+Videos/Tab+Videos/Tab+Room+Move+1.1.m4v,"[{u'Question': u'Occupied Rooms Will Have A ?', u'Options': [{u'text': u'Cross Symbol', u'isAns': False}, {u'text': u'No Symbol', u'isAns': False}, {u'text': u'Key Symbol', u'isAns': True}]}, {u'Question': u'Guest Should Be Moved Into Rooms With A ?', u'Options': [{u'text': u'Tick', u'isAns': True}, {u'text': u'Cross', u'isAns': False}, {u'text': u'Dash', u'isAns': False}]}, {u'Question': u'To Shift The Room Of A Guest On The Tab, Click On ?', u'Options': [{u'text': u'Booked', u'isAns': False}, {u'text': u'Checked In', u'isAns': True}, {u'text': u'Completed', u'isAns': False}]}]",NULL
68,"2018-03-27 07:02:55.332904",NULL,"Tab-Arrival Reconfirmation",http://d255tx56tiemkm.cloudfront.net/GRE+Videos/Tab+Videos/Tab+Video+Thumbnails+/RM+%26+ARC+Thumbnail/Tab-Arrival+Reconfirmation.png,http://d255tx56tiemkm.cloudfront.net/GRE+Videos/Tab+Videos/Tab+Arrival+Reconfirmation+1.1.m4v,"[{u'Question': u'Arrival Reconfirmation Should Be Completed Before The Standard Check In Time ?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False ', u'isAns': False}]}, {u'Question': u'For Arrival Reconfirmation On Tab, Click On ?', u'Options': [{u'text': u'Create Booking', u'isAns': False}, {u'text': u'Telephone Icon', u'isAns': True}, {u'text': u'Check In', u'isAns': False}]}]",NULL
69,"2018-03-27 07:02:55.487742",NULL,"MOT - Warm Welcome Check In",http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT+Thumbnails/MOT-Warm+Welcome+Check+In+New.png,http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT-+Warm+Welcome+Check+In.mp4,"[{u'Question': u'To Connect To The Internet The GRE/HM Should Inform The Guest That He Needs To Input The Hotel ID And His Mobile Number?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'While Collecting Or Giving Any Card/Cash To/From The Guest We Are Supposed To Hold It With Both Hands?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'What Ids Are NOT Accepted In OYO As A Valid Photo ID?', u'Options': [{u'text': u'Pan Card', u'isAns': True}, {u'text': u'Aadhar Card', u'isAns': False}, {u'text': u'Driving License', u'isAns': False}]}]",NULL
70,"2018-03-27 07:02:58.065682",NULL,"MOT - Check Out",http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT+Thumbnails/MOT-Check+Out.png,http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT-Check+Out.m4v,"[{u'Question': u'The Merchant Copy Is Given To The Guest After Swiping The Card?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'The Bill Invoice Is Sent To The Guest Via The Registered Email ID?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'What Is NOT An Accepted Mode Of Payment At Check Out?', u'Options': [{u'text': u'Cheque', u'isAns': True}, {u'text': u'Cash', u'isAns': False}, {u'text': u'Paytm', u'isAns': False}]}]",NULL
71,"2018-03-27 07:02:58.483327",NULL,"MOT - Escorting the Guest Flagship",http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT+Thumbnails/MOT-+Accompanying+The+Guest+To+The+Room+Flagship.png,http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT-+Accompanying+The+Guest+To+The+Room+Flagship.mp4,"[{u'Question': u'What Is NOT Explained As Part Of The Rooming Of The Guest?', u'Options': [{u'text': u'Remotes', u'isAns': False}, {u'text': u'Food Menu', u'isAns': False}, {u'text': u'Check Out Timings', u'isAns': True}]}, {u'Question': u'Breakfast Timings Should Be Explained While Doing Rooming For The Guest?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'While Escorting The Guest One Should Walk Behind The Guest?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}]",NULL
72,"2018-03-27 07:02:58.894575",NULL,"MOT - Escorting the Guest Townhouse",http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT+Thumbnails/MOT-+Accompanying+The+Guest+To+The+Room+Townhouse.png,http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT-+Accompanying+The+Guest+To+The+Room+Townhouse.m4v,"[{u'Question': u'Two 500ml Bottles Of Water Are Given Complimentary Everyday?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'The Snack Basket Is Kept Along With The?', u'Options': [{u'text': u'Snacks Menu', u'isAns': True}, {u'text': u'Food Menu', u'isAns': False}, {u'text': u'Minibar', u'isAns': False}]}, {u'Question': u'The Concept Of Townhouse Is 25% Hotel , 25% Caf\xe9 , 25% Store And 25%?', u'Options': [{u'text': u'Home', u'isAns': True}, {u'text': u'House', u'isAns': False}, {u'text': u'Banquet', u'isAns': False}]}]",NULL
73,"2018-03-27 07:03:00.524822",NULL,"MOT - Arrival Reconfirmation",http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT+Thumbnails/MOT-+Arrival+Reconfirmation.png,http://d255tx56tiemkm.cloudfront.net/GRE+Videos/MOT-+Arrival+Reconfirmation.m4v,"[{u'Question': u'If The Guest Is Busy We Need To Check For A Good Time To Call Back?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'During Arrrival Reconfirmation One Needs To Check For Arrival Time , Any F&B Order And ?', u'Options': [{u'text': u'Directions To Hotel', u'isAns': True}, {u'text': u'Check Out Date', u'isAns': False}, {u'text': u'Number Of Guests', u'isAns': False}]}, {u'Question': u'While Calling The Guest One Is Not Required To Introduce Themsleves?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}]",NULL
74,"2018-03-27 07:03:00.685291",NULL,"Dirt Mark Removal From Wall Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Dirt+Mark+Removal+from+Wall.%5B1%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Dirt+Mark+Removal+From+Wall/Dirt+Mark+Removal+from+Wall-+5+march+-.mp4,"[{u'Question': u'R2  Is Mixed With What For Removing Stains?', u'Options': [{u'text': u'Warm water', u'isAns': True}, {u'text': u'Warm soap water', u'isAns': False}, {u'text': u'Hot water', u'isAns': False}]}, {u'Question': u'Name The Duster Used For Wiping The Walls After Cleaning?', u'Options': [{u'text': u'Yellow duster', u'isAns': False}, {u'text': u'Red duster', u'isAns': False}, {u'text': u'Green duster', u'isAns': True}]}, {u'Question': u'For Removing The Stains From The Wall We Should Use Which Equipment?', u'Options': [{u'text': u'Sponge', u'isAns': True}, {u'text': u'Nylon Scrubber', u'isAns': False}, {u'text': u'Red Duster', u'isAns': False}]}]",NULL
75,"2018-03-27 07:03:01.620483",NULL,"Fan cleaning process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Fan+Cleaning+%5B1%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Fan+Cleaning/Fan+Cleaning+5march.mp4,"[{u'Question': u'What Should Be Used To Cover The Bed Before Cleaning The Fan?', u'Options': [{u'text': u'Plastic sheet', u'isAns': False}, {u'text': u'Discard bed sheet', u'isAns': True}, {u'text': u'Towels', u'isAns': False}]}, {u'Question': u'Which Duster Is Used For Cleaning The Cob Webs & Dust From The Fan?', u'Options': [{u'text': u'Feather duster', u'isAns': True}, {u'text': u'Red duster', u'isAns': False}, {u'text': u'Green duster', u'isAns': False}]}, {u'Question': u'Which Cleaning Agent Used For Cleaning The Fan?', u'Options': [{u'text': u'R6', u'isAns': False}, {u'text': u'R5', u'isAns': False}, {u'text': u'R2', u'isAns': True}]}]",NULL
76,"2018-03-27 07:03:03.223496",NULL,"Main Porch Cleaning (Dusting)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Main+Porch%5B1-2%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Main+Porch+Cleaning/Main+Porch+Cleaning+%5B1-2%5D+5march.m4v,"[{u'Question': u'Which Duster Is Used For Cleaning The Main Porch With R2?', u'Options': [{u'text': u'Yellow duster', u'isAns': False}, {u'text': u'Red duster', u'isAns': False}, {u'text': u'Green duster', u'isAns': True}]}, {u'Question': u'Which Cleaning Agent Is Used For Cleaning The Main Porch?', u'Options': [{u'text': u'R6', u'isAns': False}, {u'text': u'R5', u'isAns': False}, {u'text': u'R2', u'isAns': True}]}, {u'Question': u'Which Duster Is Used To Remove Dust From Ledges & Walls At The Main Porch?', u'Options': [{u'text': u'Feather duster', u'isAns': True}, {u'text': u'Hard broom', u'isAns': False}, {u'text': u'Green duster', u'isAns': False}]}]",NULL
77,"2018-03-27 07:03:03.642707",NULL,"Main Porch Cleaning (Trash collection, washing of main porch, corners mopping & door mat washing",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Main+Porch%5B2-2%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Main+Porch+Cleaning/Main+Porch+Cleaning+%5B2-2%5D+5march.m4v,"[{u'Question': u'Which Brush Is Used For Scrubbing The Main Porch?', u'Options': [{u'text': u'Hard Brush', u'isAns': True}, {u'text': u'Soft Broom', u'isAns': False}, {u'text': u'Hand Tool', u'isAns': False}]}, {u'Question': u'Which Cleaning Equipment Is Used To Pick Up All The Trash & Debris From The Main Porch?', u'Options': [{u'text': u'Jobby Brush & Jobby Dustpan', u'isAns': True}, {u'text': u'Dustpan', u'isAns': False}, {u'text': u'Soft Broom', u'isAns': False}]}, {u'Question': u'What Is The Correct Time To Clean The Main Porch?', u'Options': [{u'text': u'Early Morning (5-6 AM)', u'isAns': True}, {u'text': u'Evening ', u'isAns': False}, {u'text': u'During The Night Time ', u'isAns': False}]}]",NULL
78,"2018-03-27 07:03:04.056449",NULL,"Staircase cleaning ( Window cleaning, railings cleaning, wall tiles cleaning & dusting)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Staircase+Cleaning.%5B1-2%5D++9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Staircase+Cleaning/Staircase+Cleaning+%5B1-2%5D+5march.m4v,"[{u'Question': u'Which Chemical Is Used For Window Glass Cleaning?', u'Options': [{u'text': u'R2', u'isAns': False}, {u'text': u'R3', u'isAns': True}, {u'text': u'R5', u'isAns': False}]}, {u'Question': u'To Dust The Railings Which Duster Do We Use?', u'Options': [{u'text': u'Red Duster', u'isAns': False}, {u'text': u'Yellow Duster', u'isAns': False}, {u'text': u'Feather Duster', u'isAns': True}]}, {u'Question': u'What Is The Direction For Cleaning  The Staircase?', u'Options': [{u'text': u'Top', u'isAns': False}, {u'text': u'Top To Bottom', u'isAns': True}, {u'text': u'Bottom To Top', u'isAns': False}]}]",NULL
79,"2018-03-27 07:03:04.939388",NULL,"Staircase cleaning (Wall tiles cleaning, switch plate cleaning, skirting & steps cleaning & mopping)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Staircase+Cleaning.%5B2-2%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Staircase+Cleaning/Staircase+Cleaning+%5B2-2%5D+5march.mp4,"[{u'Question': u'Mopping Should Be Done In Which Direction?', u'Options': [{u'text': u'Top To Bottom', u'isAns': True}, {u'text': u'Any Step', u'isAns': False}, {u'text': u'Start From Lower Step', u'isAns': False}]}, {u'Question': u'Once The Steps Are Cleaned Mopping Of  The Steps Is Done With Which Equipment?', u'Options': [{u'text': u'Damp Wet Mop', u'isAns': True}, {u'text': u'Dry Mop', u'isAns': False}, {u'text': u'T Brush', u'isAns': False}]}, {u'Question': u'How Do We Clean The Steps Of Staircase?', u'Options': [{u'text': u'Using A Dry Mop', u'isAns': False}, {u'text': u'Using A Feather Duster', u'isAns': True}, {u'text': u' Using A Green Duster', u'isAns': False}]}]",NULL
80,"2018-03-27 07:03:05.094138",NULL,"Checking The Public Area Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Public+area+care_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+PPT+MadeVideos/Checking+the+public+area+080318.mp4,"[{u'Question': u'When Should The Mat Washing  Be Done?', u'Options': [{u'text': u'During The Day', u'isAns': False}, {u'text': u'During The Night Shift', u'isAns': True}, {u'text': u'Evening', u'isAns': False}]}, {u'Question': u'From Whom Should A Proper Handover Of The Night Shift Be Taken?', u'Options': [{u'text': u'GRA', u'isAns': False}, {u'text': u'Night Shift GRE', u'isAns': True}, {u'text': u'HM', u'isAns': False}]}, {u'Question': u'Public Area Should Be Checked In Which Direction?', u'Options': [{u'text': u'From Outside To Inside', u'isAns': True}, {u'text': u'From Inside To Outside', u'isAns': False}, {u'text': u'Any Direction', u'isAns': False}]}]",NULL
81,"2018-03-27 07:03:05.254496",NULL,"Celebrating guest special occasion process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Celebrating+Guest+Special+Occasion_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Celebrating+Guest+Special+Occasion/Celebrating+Guest+Special+Occasion+09.03.18.mp4,"[{u'Question': u'What Should Be The Quantity Of Complimentary Cake?', u'Options': [{u'text': u' 1 Kg', u'isAns': False}, {u'text': u'Half Kg', u'isAns': True}, {u'text': u'2 Kg', u'isAns': False}]}, {u'Question': u'A Complimentary Cake Should Be Placed In The Guest Room Pre-Arrival Or Post-Arrival . True Or False?', u'Options': [{u'text': u'False', u'isAns': False}, {u'text': u'True', u'isAns': True}]}, {u'Question': u""Who Should Inform The Team About Any Guest's Birthday/Anniversary?"", u'Options': [{u'text': u'GRE/HM', u'isAns': True}, {u'text': u'GRA', u'isAns': False}, {u'text': u'Chef', u'isAns': False}]}]",NULL
82,"2018-03-27 07:03:05.665374",NULL,"Check out call process (When it should be performed & objective of this process)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Check+out+call+process+1_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Check+Out+Call+Process/Check+out+call+process+1+08.03.18.mp4,"[{u'Question': u' In Case The Guest Has Smoked In The Room Or Bathroom,What Is The Amount Of Fine That We Charge To The Guest?', u'Options': [{u'text': u' Rs. 500', u'isAns': False}, {u'text': u'Rs. 1000', u'isAns': True}, {u'text': u' Rs. 200', u'isAns': False}]}, {u'Question': u' Who Should Verify The Consumption With The Guest To Avoid Any Discrepancy?', u'Options': [{u'text': u'GRA', u'isAns': False}, {u'text': u'GM', u'isAns': False}, {u'text': u'GRE/HM', u'isAns': True}]}, {u'Question': u'The Check Out Call Is Performed Immediately After The Guest Has Left The Room & Before He Completes His Check Out. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
83,"2018-03-27 07:03:05.822458",NULL,"Check out call process (Missing & breakage report filling process)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Check+out+call+process+2_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Check+Out+Call+Process/Check+out+call+process+2+09.03.18.mp4,"[{u'Question': u'When Should The Missing & Breakage Record Be Filled?', u'Options': [{u'text': u'Immediately', u'isAns': True}, {u'text': u'Starting Of The Day', u'isAns': False}, {u'text': u'End Of The Day', u'isAns': False}]}, {u'Question': u'What Is The First Step To Fill The Missing & Breakage Record?', u'Options': [{u'text': u'Date', u'isAns': False}, {u'text': u'Item', u'isAns': False}, {u'text': u'Serial Number', u'isAns': True}]}, {u'Question': u' Who Fills The Missing & Breakage Record?', u'Options': [{u'text': u'GRA', u'isAns': False}, {u'text': u'GM', u'isAns': False}, {u'text': u'GRE/HM', u'isAns': True}]}]",NULL
84,"2018-03-27 07:03:06.440946",NULL,"Closing the day process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Closing+the+day_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Closing+The+Day/Closing+the+day+07.03.18.mp4,"[{u'Question': u'What Color Garbage Bags Are Used To Line The Garbage Bins?', u'Options': [{u'text': u'Green', u'isAns': False}, {u'text': u'Blue', u'isAns': False}, {u'text': u'Black', u'isAns': True}]}, {u'Question': u'While Stacking The Linen, Where Should The Heavier Items Be Stacked?', u'Options': [{u'text': u'Top', u'isAns': False}, {u'text': u'Base', u'isAns': True}, {u'text': u'Centre', u'isAns': False}]}, {u'Question': u'Public Areas Need To Be Cleaned Properly As A Part Of Closing The Day. True Or False?', u'Options': [{u'text': u'False', u'isAns': False}, {u'text': u'True', u'isAns': True}]}]",NULL
85,"2018-03-27 07:03:06.965850",NULL,"Vacant room set up (Things to do in a vacant room & bathroom)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Difference+in+services-+vacant+room+setup_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Difference+In+Services/Difference+in+services-+vacant+room+setup+09.03.18.mp4,"[{u'Question': u'WC Lid Should Be Closed In Vacant Bathroom. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u' What Is The Quantity Of Plastic Hangers That Are Place In A Flagship?', u'Options': [{u'text': u'5', u'isAns': False}, {u'text': u'2', u'isAns': False}, {u'text': u'6', u'isAns': True}]}, {u'Question': u'Plastic Hangers Are Placed In OTH. True Or False?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}]",NULL
86,"2018-03-27 07:03:07.204436",NULL,"Occupied room set up (Things to do in an occupied room & bathroom)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Difference+in+services-occupied+room+setup_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Difference+In+Services/Difference+in+services-occupied+room+setup+09.03.18.mp4,"[{u'Question': u'Folded Clothes Should Be Placed On The Foot Side Of The Bed. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u""Which Towel Should Be Used To Arrange Guest's Toiletries?"", u'Options': [{u'text': u'Face Towel', u'isAns': False}, {u'text': u'Bath Towel', u'isAns': False}, {u'text': u'Hand Towel', u'isAns': True}]}, {u'Question': u'In An Occupied Room Setup, We Should Not Touch Any Guest Valueable. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
87,"2018-03-27 07:03:07.673337",NULL,"Extra Bed Placement Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Extra+Bed+Placement_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Extra+Bed+Placement/Extra+Bed+Placement+09.03.18.mp4,"[{u'Question': u'Should We Place A Sagging Mattress In The Room?', u'Options': [{u'text': u'No', u'isAns': True}, {u'text': u'Yes', u'isAns': False}]}, {u'Question': u'Extra Mattress Should Be Free Of Any Tears. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'Extra Mattress Should Always Be Stored With A Cover. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
88,"2018-03-27 07:03:08.576669",NULL,"Packing OOS Room Steps",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Packing+OOS+Room+Steps_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Packing+OOS+Room/Packing+OOS+Room+Steps+09.03.18.mp4,"[{u'Question': u'When A Room Is On OOS, Curtains Should Be Sent To Laundry For Washing. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'Where Should We Store The Guest Supplies & Snack Basket?', u'Options': [{u'text': u'Bedside Table Drawer', u'isAns': False}, {u'text': u'Wardrobe', u'isAns': False}, {u'text': u'Inventory Room', u'isAns': True}]}, {u'Question': u'Who Should Plan & Inform The GRA & Maintenance Team For An OOS Room?', u'Options': [{u'text': u'GM', u'isAns': False}, {u'text': u'HM', u'isAns': True}, {u'text': u'Chef', u'isAns': False}]}]",NULL
89,"2018-03-27 07:03:10.092520",NULL,"Servicing guest room (Occupied room)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Servicing+guest+room+(occupied)_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Servicing+Occupied+Guest+Room/Servicing+guest+room+(occupied)+08.03.18.mp4,"[{u'Question': u'Which Record Is Maintained To Record The In & Out Time While Servicing The Room?', u'Options': [{u'text': u'Daybook', u'isAns': False}, {u'text': u'GRA Floor Report', u'isAns': True}, {u'text': u'Hot Log Sheet', u'isAns': False}]}, {u'Question': u' If The Guest Has Not Left The Key, Room Should Be Opened With Master Key. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'All Occupied Rooms Should Be Serviced After What Time?', u'Options': [{u'text': u'9 AM', u'isAns': False}, {u'text': u'11 AM', u'isAns': False}, {u'text': u'10 AM', u'isAns': True}]}]",NULL
90,"2018-03-27 07:03:10.770388",NULL,"Pest Control (Rodent management, cockroach management, ant management, fly management & mosquito man",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Pest+Control+1_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Pest+Control/Pest+Control+1+08.09.18.mp4,"[{u'Question': u'What Should Be The Frequency Of Spraying K-Otherine For Ant Management?', u'Options': [{u'text': u'Daily Basis', u'isAns': False}, {u'text': u'Monthly Basis', u'isAns': True}, {u'text': u'Weekly Basis', u'isAns': False}]}, {u'Question': u'What Should Be  The Frequency Of Using Fipronil Get For Cockroach Management?', u'Options': [{u'text': u'Once In A Year', u'isAns': False}, {u'text': u'Once In Six Months', u'isAns': False}, {u'text': u'Once In Three Months', u'isAns': True}]}, {u'Question': u'What Should Be The Frequency Of Checking The Bait Stations For Rats/Bandicoots?', u'Options': [{u'text': u'Daily', u'isAns': True}, {u'text': u'Once In A Week', u'isAns': False}, {u'text': u'Once In A Month', u'isAns': False}]}]",NULL
91,"2018-03-27 07:03:10.923610",NULL,"Pest Control (Records to be maintained)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Pest+Control+2_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Pest+Control/Pest+Control+2+09.03.18.mp4,"[{u'Question': u'What Should Be The Frequency Of Filling & Maintaining Pest Control Records?', u'Options': [{u'text': u'Regularly', u'isAns': True}, {u'text': u'Once In A Month', u'isAns': False}, {u'text': u'Once In Three Months', u'isAns': False}]}, {u'Question': u'Kitchen Should Be Cleaned Within 2 Hours After Fumigation. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u' What Should Be The Frequency Of Getting Entire Kitchen Fumigated?', u'Options': [{u'text': u'Twice A Month', u'isAns': True}, {u'text': u'Once A Month', u'isAns': False}, {u'text': u'Once In Three Months', u'isAns': False}]}]",NULL
92,"2018-03-27 07:03:11.077830",NULL,"Room Layout & Amenities (Main door,switches & TV area & bed area) ",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Room+layout+%26+Amenities+1_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Room+Layout/Room+Layout+%26+Amenities/Room+layout+%26+Amenities+1+07.03.18.mp4,"[{u'Question': u'Where Should A Mosquito Repellent Be Placed?', u'Options': [{u'text': u'At A Plug Point Close To The Floor', u'isAns': True}, {u'text': u'At A Plug Point Above Writing Table', u'isAns': False}, {u'text': u'At A Plug Point Above Bedside Table', u'isAns': False}]}, {u'Question': u'What Is The Full Form Of ESD?', u'Options': [{u'text': u'Energy Saving Device', u'isAns': True}, {u'text': u'Electricity Saving Device', u'isAns': False}, {u'text': u'Electrostatic Saving Device', u'isAns': False}]}, {u'Question': u' Room Number Plate Can Be Made Of Stainless Steel/Plastic. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
93,"2018-03-27 07:03:12.474133",NULL,"Room Layout & Amenities (Writing table contents & amenities basket)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Room+layout+%26+Amenities+2_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Room+Layout/Room+Layout+%26+Amenities/Room+layout+%26+Amenities+2+07.03.18.mp4,"[{u'Question': u'Do We Offer Aerated Beverages In The Snacks Basket?', u'Options': [{u'text': u'Yes', u'isAns': True}, {u'text': u'No', u'isAns': False}]}, {u'Question': u'Where Should A Dustbin Be Placed In The Room?', u'Options': [{u'text': u'Under The Writing Table', u'isAns': True}, {u'text': u'Any Corner Of The Room', u'isAns': False}, {u'text': u'Near Bedside Table', u'isAns': False}]}, {u'Question': u'Snacks Basket & Snacks Menu Is Placed On The Writing Table. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
94,"2018-03-27 07:03:13.500543",NULL,"Room Layout & Amenities (Wardrobe contents & bed linen)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Room+layout+%26+Amenities+3_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Room+Layout/Room+Layout+%26+Amenities/Room+layout+%26+Amenities+3+07.03.18.mp4,"[{u'Question': u'Mattress Protector Acts As A Liner On The Bed & Saves It From Any Spoilage. True Or False?', u'Options': [{u'text': u'False', u'isAns': False}, {u'text': u'True', u'isAns': True}]}, {u'Question': u'How Many Wooden Hangers Are Placed In An OTH?', u'Options': [{u'text': u'4', u'isAns': False}, {u'text': u'6', u'isAns': False}, {u'text': u'3', u'isAns': True}]}, {u'Question': u'Manually Operated Locker Keys Are Given At The Time Of Check In. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
95,"2018-03-27 07:03:13.655545",NULL,"Room Layout & Amenities (Utility shelf)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Room+layout+%26+Amenities+4_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Room+Layout/Room+Layout+%26+Amenities/Room+layout+%26+Amenities+4+07.03.18.mp4,"[{u'Question': u'What Is The Quantity Of Water Bottles Place On The Left Shelf  Of The Utility Shelf?', u'Options': [{u'text': u'1Litre', u'isAns': False}, {u'text': u'600ml', u'isAns': False}, {u'text': u'500ml', u'isAns': True}]}, {u'Question': u'Where Is The Guest Book Placed In The Utility Shelf?', u'Options': [{u'text': u'Right Shelf', u'isAns': False}, {u'text': u'Left Shelf', u'isAns': False}, {u'text': u'Middle Shelf', u'isAns': True}]}, {u'Question': u'What Is Placed On The Top Right Shelf In The Utility Shelf?', u'Options': [{u'text': u'TV & Set Top Box Remotes', u'isAns': False}, {u'text': u'Water Glasses & Coasters', u'isAns': True}, {u'text': u' AC Remote', u'isAns': False}]}]",NULL
